USE_YM,USE_HM,FDRCT_VLD_KWH
20231219,0300,2897862.1285
20231219,0400,2758464.894
20231219,0500,2857793.648
20231219,0600,3018298.1285
20231219,0700,3528355.357
20231219,0800,4607976.7585
20231219,0900,5615821.1615
20231219,1000,5973292.3535
20231219,1100,6617669.606
20231219,1200,6221141.4459999995
20231219,1300,6094116.464
20231219,1400,5982755.489
20231219,1500,6250721.352
20231219,1600,6143385.2195
20231219,1700,5962468.158
20231219,1800,5921298.6495
20231219,1900,5179032.677
20231219,2000,5237595.7
20231219,2100,4780008.668
20231219,2200,4842348.4805
20231219,2300,3738901.04
20231219,2400,4062637.919
20231220,0100,3166729.611
20231220,0200,2994602.8975
20231220,0300,2868681.9715
20231220,0400,2783986.9295
20231220,0500,2993569.2475
20231220,0600,3043325.3925
20231220,0700,3603760.927
20231220,0800,4274913.9
20231220,0900,5313430.663
20231220,1000,6004089.5015
20231220,1100,6369322.3515
20231220,1200,6380775.9225
20231220,1300,6206312.1975
20231220,1400,6198323.8535
20231220,1500,5805264.8549999995
20231220,1600,5971672.3765
20231220,1700,5824862.316
20231220,1800,5916030.5594999995
20231220,1900,5513618.7865
20231220,2000,5158796.0035
20231220,2100,4747668.4205
20231220,2200,4372687.0835
20231220,2300,4011689.6325
20231220,2400,3746746.3045
20231221,0100,3395310.9345
20231221,0200,3522774.977
20231221,0300,3448638.3125
20231221,0400,3366100.817
20231221,0500,3342659.2495
20231221,0600,3381737.626
20231221,0700,4201977.405
20231221,0800,4840516.5025
20231221,0900,5898729.5015
20231221,1000,6757946.5205
20231221,1100,6776290.5309999995
20231221,1200,7102059.53
20231221,1300,7007549.063
20231221,1400,7172263.3635
20231221,1500,6695010.222
20231221,1600,6336626.461
20231221,1700,6609545.163
20231221,1800,6461746.038
20231221,1900,5940691.228
20231221,2000,5289312.5015
20231221,2100,4909390.0115
20231221,2200,4844932.719
20231221,2300,4625662.021
20231221,2400,3770602.7375
20231222,0100,3829754.0665
20231222,0200,3574262.4015
20231222,0300,3182666.766
20231222,0400,3388866.366
20231222,0500,3123923.295
20231222,0600,3684356.087
20231222,0700,4109907.6305
20231222,0800,4934323.7625
20231222,0900,5993800.01
20231222,1000,6843433.8495000005
20231222,1100,6809498.059
20231222,1200,6908642.058
20231222,1300,6672931.637
20231222,1400,7210549.6375
20231222,1500,6473214.0855
20231222,1600,6610859.3575
20231222,1700,6637121.569
20231222,1800,6049790.006
20231222,1900,5805361.564
20231222,2000,5198751.8825
20231222,2100,5169028.4395
20231222,2200,4700967.282
20231222,2300,4298472.897
20231222,2400,4015163.277
20231223,0100,3747246.657
20231223,0200,3352835.238
20231223,0300,3381644.132
20231223,0400,3701866.544
20231223,0500,3372255.0575
20231223,0600,3395877.8485
20231223,0700,3275659.8815
20231223,0800,3860780.389
20231223,0900,4315581.215
20231223,1000,4905599.683
20231223,1100,5418484.748
20231223,1200,4901639.47
20231223,1300,4820578.9295
20231223,1400,5049640.4105
20231223,1500,4904208.4695
20231223,1600,4781115.2165
20231223,1700,4369312.7355
20231223,1800,4455527.89
20231223,1900,4671024.4665
20231223,2000,4361166.2065
20231223,2100,4344947.5315
20231223,2200,4214214.5105
20231223,2300,3554328.982
20231223,2400,3654757.4265
20231224,0100,3465370.578
20231224,0200,3291691.9505
20231224,0300,3134283.9965
20231224,0400,2790856.727
20231224,0500,2799966.5515
20231224,0600,2858987.3335
20231224,0700,3039904.7515000002
20231224,0800,3219257.8985
20231224,0900,3463786.5925
20231224,1000,3799929.859
20231224,1100,3953855.2405
20231224,1200,4097958.0155
20231224,1300,4337657.726
20231224,1400,4303496.282
20231224,1500,3856904.3115
20231224,1600,3845441.077
20231224,1700,3904392.9965
20231224,1800,3976499.182
20231224,1900,4296816.004
20231224,2000,4147311.866
20231224,2100,4133169.8945
20231224,2200,3914407.7825
20231224,2300,3535259.1475
20231224,2400,3596887.462
20231225,0100,3276455.505
20231225,0200,3197388.5655
20231225,0300,3109409.143
20231225,0400,2944510.387
20231225,0500,3018409.5035
20231225,0600,2730225.427
20231225,0700,2899471.189
20231225,0800,3472557.952
20231225,0900,3453081.324
20231225,1000,4378194.032
20231225,1100,4325510.451
20231225,1200,4755360.8950000005
20231225,1300,4439679.009
20231225,1400,4443333.9725
20231225,1500,4343199.0465
20231225,1600,4311694.5225
20231225,1700,4294078.345
20231225,1800,4428928.6515
20231225,1900,4187592.9635
20231225,2000,4656531.1895
20231225,2100,4280908.557
20231225,2200,3697749.6645
20231225,2300,3718031.572
20231225,2400,3157516.3355
20231226,0100,2912487.3135
20231226,0200,3055028.541
20231226,0300,3029758.642
20231226,0400,2929412.872
20231226,0500,2692793.469
20231226,0600,3264718.047
20231226,0700,3679447.9185
20231226,0800,4105301.2075
20231226,0900,5448730.8125
20231226,1000,6172266.5025
20231226,1100,6357311.7965
20231226,1200,6341847.998
20231226,1300,6142518.153
20231226,1400,5768815.3745
20231226,1500,5580708.47
20231226,1600,6003322.717
20231226,1700,5646007.7405
20231226,1800,5319217.0305
20231226,1900,5373404.383
20231226,2000,5193354.2190000005
20231226,2100,4633788.51
20231226,2200,4198269.389
20231226,2300,4198483.1375
20231226,2400,3527117.093
20231227,0100,3310458.909
20231227,0200,2581483.1325
20231227,0300,3010914.2114999997
20231227,0400,2614367.0925
20231227,0500,3098493.405
20231227,0600,3255363.5785
20231227,0700,3902737.075
20231227,0800,3997299.344
20231227,0900,5258280.024
20231227,1000,5565357.201
20231227,1100,6214414.664
20231227,1200,6031903.8465
20231227,1300,5841762.614
20231227,1400,5420435.5995000005
20231227,1500,5585625.976
20231227,1600,5476128.84
20231227,1700,5144490.035
20231227,1800,5125264.849
20231227,1900,4757577.385
20231227,2000,4456749.9465
20231227,2100,4463884.144
20231227,2200,4182423.5315
20231227,2300,3513678.347
20231227,2400,3566967.287
20231228,0100,3279785.9735
20231228,0200,3014350.1175
20231228,0300,2698094.857
20231228,0400,2535829.162
20231228,0500,2630867.6335
20231228,0600,3181692.8955
20231228,0700,3871454.1345
20231228,0800,4242343.5685
20231228,0900,5046734.146
20231228,1000,5403002.124
20231228,1100,6017397.286
20231228,1200,5528867.0625
20231228,1300,5390164.639
20231228,1400,5615230.6835
20231228,1500,5154192.418
20231228,1600,5522035.8585
20231228,1700,5324560.794
20231228,1800,4986255.1105
20231228,1900,5259089.7135
20231228,2000,4716591.959
20231228,2100,4066795.9265
20231228,2200,3794958.9015
20231228,2300,3481109.4445
20231228,2400,3538146.444
20231229,0100,3231300.865
20231229,0200,2679158.323
20231229,0300,2862805.4295
20231229,0400,2939271.4729999998
20231229,0500,2928515.8635
20231229,0600,2861807.343
20231229,0700,3215832.8805
20231229,0800,3820740.68
20231229,0900,4849220.5785
20231229,1000,5214796.228
20231229,1100,5335235.527
20231229,1200,5331685.2425
20231229,1300,5090559.233
20231229,1400,5037148.6205
20231229,1500,4855792.593
20231229,1600,4789930.584
20231229,1700,4676338.349
20231229,1800,4043799.918
20231229,1900,4365235.123
20231229,2000,4191035.1065
20231229,2100,3914744.35
20231229,2200,3619463.2065
20231229,2300,3401821.8245
20231229,2400,3094056.8615
20231230,0100,2850291.709
20231230,0200,2706273.0435
20231230,0300,2584700.473
20231230,0400,2483416.4735
20231230,0500,2520598.109
20231230,0600,2634515.1305
20231230,0700,2769434.6995
20231230,0800,3000791.2345
20231230,0900,3368850.656
20231230,1000,3828805.7215
20231230,1100,4084489.747
20231230,1200,4194414.1235
20231230,1300,4225569.56
20231230,1400,4239431.8045
20231230,1500,4073781.881
20231230,1600,3967131.653
20231230,1700,3958152.375
20231230,1800,3923078.3005
20231230,1900,3931435.227
20231230,2000,3770014.604
20231230,2100,3596881.393
20231230,2200,3377387.3805
20231230,2300,3246976.8765
20231230,2400,2984876.5455
20231231,0100,2753996.954
20231231,0200,2598691.8265
20231231,0300,2445758.2085
20231231,0400,2421148.9145
20231231,0500,2423189.6785
20231231,0600,2534446.504
20231231,0700,2595624.498
20231231,0800,2783422.3875
20231231,0900,3010247.298
20231231,1000,3437326.297
20231231,1100,3528113.4315
20231231,1200,3759647.2175
20231231,1300,3629869.4455
20231231,1400,3603429.4195
20231231,1500,3500254.5535
20231231,1600,3461058.1255
20231231,1700,3458392.2225
20231231,1800,3622958.5235
20231231,1900,3714804.9595
20231231,2000,3548637.7375
20231231,2100,3485857.8855
20231231,2200,3301522.086
20231231,2300,3151160.6685
20231231,2400,2521293.6295
20240101,0100,2779989.8649999998
20240101,0200,2562036.0015
20240101,0300,2378560.0325
20240101,0400,2344590.3335
20240101,0500,2411996.715
20240101,0600,2424842.2415
20240101,0700,2590187.729
20240101,0800,2766224.86
20240101,0900,3014518.2875
20240101,1000,3105590.929
20240101,1100,3279031.571
20240101,1200,3336202.7955
20240101,1300,3291509.696
20240101,1400,3302178.958
20240101,1500,3261413.485
20240101,1600,3297307.946
20240101,1700,3371414.2165
20240101,1800,3471449.7615
20240101,1900,3566417.6145
20240101,2000,3502552.3845
20240101,2100,3386196.2595
20240101,2200,3259480.4375
20240101,2300,3006522.7845
20240101,2400,2827773.8435
20240102,0100,2647919.243
20240102,0200,2434770.6165
20240102,0300,2343025.68
20240102,0400,2341591.69
20240102,0500,2381428.649
20240102,0600,2633239.023
20240102,0700,3072029.2375
20240102,0800,3722042.134
20240102,0900,4582268.9115
20240102,1000,5355516.857
20240102,1100,5627230.526
20240102,1200,5551337.219
20240102,1300,5484921.088
20240102,1400,5411312.969
20240102,1500,5305865.9965
20240102,1600,5217200.461
20240102,1700,5165328.2639999995
20240102,1800,4981081.9485
20240102,1900,4734879.439
20240102,2000,4358866.377
20240102,2100,4089077.3895
20240102,2200,3736245.605
20240102,2300,3340844.2715
20240102,2400,3088765.522
20240103,0100,2800440.0785
20240103,0200,2610038.8285
20240103,0300,2537111.043
20240103,0400,2484987.261
20240103,0500,2582621.353
20240103,0600,2653629.145
20240103,0700,3043801.5235
20240103,0800,3389846.651
20240103,0900,4396989.308
20240103,1000,5191820.442
20240103,1100,5465910.8935
20240103,1200,5470016.3195
20240103,1300,5345081.5084999995
20240103,1400,5278011.027
20240103,1500,5228994.602
20240103,1600,5185255.5025
20240103,1700,5061981.0015
20240103,1800,4980501.2815
20240103,1900,4702967.2975
20240103,2000,4476809.223
20240103,2100,3866263.0105
20240103,2200,3732948.551
20240103,2300,3438455.2905
20240103,2400,3138370.258
20240104,0100,2872236.3475
20240104,0200,2653592.1
20240104,0300,2616849.358
20240104,0400,2488527.0445
20240104,0500,2525862.182
20240104,0600,2744525.083
20240104,0700,3150094.3915
20240104,0800,3847490.79
20240104,0900,4633115.7005
20240104,1000,5298901.9005
20240104,1100,5687841.27
20240104,1200,5468394.6995
20240104,1300,5362103.7125
20240104,1400,5255530.774
20240104,1500,5167180.358
20240104,1600,5091213.699
20240104,1700,4943129.1765
20240104,1800,4939778.5415
20240104,1900,4656546.017
20240104,2000,4269358.5295
20240104,2100,3969694.8605
20240104,2200,3651739.241
20240104,2300,3313435.349
20240104,2400,3040307.2515
20240105,0100,2848393.9565
20240105,0200,2520465.9785
20240105,0300,2475969.467
20240105,0400,2434588.0915
20240105,0500,2461626.6445
20240105,0600,2679678.7725
20240105,0700,3052549.6725
20240105,0800,3619163.591
20240105,0900,4311085.329
20240105,1000,4923141.2725
20240105,1100,5072996.469
20240105,1200,4967062.1835
20240105,1300,4853718.5205
20240105,1400,4755074.558
20240105,1500,4716639.6115
20240105,1600,4518625.03
20240105,1700,4528417.592
20240105,1800,4729296.9684999995
20240105,1900,4377641.2305
20240105,2000,4069027.2385
20240105,2100,3844935.119
20240105,2200,3580346.7375
20240105,2300,3328164.9725
20240105,2400,3016104.0825
20240106,0100,2816096.435
20240106,0200,2648893.4605
20240106,0300,2478232.781
20240106,0400,2437274.888
20240106,0500,2567289.0385
20240106,0600,2551221.695
20240106,0700,2767797.6125
20240106,0800,3049338.7645
20240106,0900,3335632.8495
20240106,1000,3776020.4575
20240106,1100,3977009.4615
20240106,1200,4021924.346
20240106,1300,4036207.4189999998
20240106,1400,3842377.512
20240106,1500,3803483.39
20240106,1600,3672540.5035
20240106,1700,3753413.7305
20240106,1800,3772630.7455
20240106,1900,3659008.672
20240106,2000,3766525.9105
20240106,2100,3612355.784
20240106,2200,3421338.138
20240106,2300,3253921.1685
20240106,2400,3032713.669
20240107,0100,2813011.4385
20240107,0200,2666825.194
20240107,0300,2574868.719
20240107,0400,2510886.5685
20240107,0500,2597112.0375
20240107,0600,2551324.4615
20240107,0700,2765898.4705
20240107,0800,2994310.5235
20240107,0900,3177868.111
20240107,1000,3483062.5375
20240107,1100,3747058.482
20240107,1200,3763333.3755
20240107,1300,3904300.1845
20240107,1400,3761703.6505
20240107,1500,3804408.542
20240107,1600,3694354.3215
20240107,1700,3787846.82
20240107,1800,3901489.18
20240107,1900,4014458.201
20240107,2000,3920617.307
20240107,2100,3775787.042
20240107,2200,3628338.1255
20240107,2300,3422892.8165
20240107,2400,3176178.5270000002
20240108,0100,2781375.4175
20240108,0200,2823711.6395
20240108,0300,2679243.5065
20240108,0400,2604483.586
20240108,0500,2644578.574
20240108,0600,2880852.3215
20240108,0700,3404339.0255
20240108,0800,4169962.944
20240108,0900,5090992.118
20240108,1000,5818784.2190000005
20240108,1100,6123581.525
20240108,1200,6078622.3595
20240108,1300,5823711.807
20240108,1400,5749246.744
20240108,1500,5580562.4535
20240108,1600,5469185.274
20240108,1700,5436112.909
20240108,1800,5385422.3125
20240108,1900,5006913.832
20240108,2000,4664270.8655
20240108,2100,4301734.1055
20240108,2200,3959962.6925
20240108,2300,3591303.511
20240108,2400,3227285.5415
20240109,0100,2971742.9515
20240109,0200,2507956.357
20240109,0300,2600781.2685000002
20240109,0400,2546943.2555
20240109,0500,2622645.087
20240109,0600,2810978.097
20240109,0700,3301933.5485
20240109,0800,3880415.713
20240109,0900,4835555.3915
20240109,1000,5499561.624
20240109,1100,5848910.913
20240109,1200,5795202.7135
20240109,1300,5711094.663
20240109,1400,5717953.484
20240109,1500,5643175.2705
20240109,1600,5487336.408
20240109,1700,5339245.514
20240109,1800,5028455.627
20240109,1900,4926520.615
20240109,2000,4550296.547
20240109,2100,4167364.425
20240109,2200,3849760.9905
20240109,2300,3516888.3715
20240109,2400,3186216.9595
20240110,0100,2985834.451
20240110,0200,2737593.4050000003
20240110,0300,2613792.8625
20240110,0400,2622793.0385
20240110,0500,2599776.077
20240110,0600,2856347.461
20240110,0700,3218986.378
20240110,0800,4016598.6935
20240110,0900,4723510.366
20240110,1000,5497257.0139999995
20240110,1100,5694617.8725
20240110,1200,5728875.9705
20240110,1300,5467818.305
20240110,1400,5360738.02
20240110,1500,5239433.6465
20240110,1600,5141545.513
20240110,1700,5047967.3815
20240110,1800,5065690.127
20240110,1900,4865321.0415
20240110,2000,4487021.2225
20240110,2100,4213590.8815
20240110,2200,3799388.9555
20240110,2300,3447717.5375
20240110,2400,3158502.3215
20240111,0100,2967763.0105
20240111,0200,2682562.4295
20240111,0300,2663349.5585
20240111,0400,2575972.559
20240111,0500,2702282.8795
20240111,0600,2823294.3375
20240111,0700,3232792.8815
20240111,0800,3893635.551
20240111,0900,4630681.536
20240111,1000,5307215.8995
20240111,1100,5590296.9865
20240111,1200,5560877.0045
20240111,1300,5379510.647
20240111,1400,5275607.5775
20240111,1500,5190532.1695
20240111,1600,5125837.0825
20240111,1700,5077894.307
20240111,1800,4951169.083
20240111,1900,4624879.0545
20240111,2000,4297574.6305
20240111,2100,4062807.185
20240111,2200,3760093.6435000002
20240111,2300,3359293.773
20240111,2400,3131677.2205
20240112,0100,2841989.284
20240112,0200,2613003.7375
20240112,0300,2612035.9955
20240112,0400,2454647.324
20240112,0500,2503732.539
20240112,0600,2742804.376
20240112,0700,3115412.6975
20240112,0800,3731641.6785
20240112,0900,4511635.7635
20240112,1000,5169149.124
20240112,1100,5385956.5505
20240112,1200,5313413.908
20240112,1300,5160613.01
20240112,1400,5109492.7625
20240112,1500,5040507.8565
20240112,1600,4868248.9785
20240112,1700,4792319.3405
20240112,1800,4791745.2215
20240112,1900,4573197.03
20240112,2000,4228059.515
20240112,2100,3997844.9775
20240112,2200,3667591.3485
20240112,2300,3332110.3625
20240112,2400,3129076.597
20240113,0100,2866581.458
20240113,0200,2668802.337
20240113,0300,2557994.8825
20240113,0400,2471240.985
20240113,0500,2458301.739
20240113,0600,2238803.449
20240113,0700,2798074.854
20240113,0800,3044050.5835
20240113,0900,3375219.7635
20240113,1000,3897417.4065
20240113,1100,4049978.207
20240113,1200,4057510.512
20240113,1300,4004070.7375
20240113,1400,3955052.5015
20240113,1500,3809836.5945
20240113,1600,3697723.721
20240113,1700,3712410.6695
20240113,1800,3753385.638
20240113,1900,3876445.99
20240113,2000,3992061.7395
20240113,2100,3633816.2065
20240113,2200,3346683.4895
20240113,2300,3161513.7965
20240113,2400,3071335.72
20240114,0100,2790438.5255
20240114,0200,2588046.594
20240114,0300,2447777.8225
20240114,0400,2386813.09
20240114,0500,2480298.6180000002
20240114,0600,2476689.2465
20240114,0700,2611800.846
20240114,0800,2823589.2755
20240114,0900,3157804.372
20240114,1000,3396248.648
20240114,1100,3593514.82
20240114,1200,3697647.862
